"Fireplace_Binary","Price","SquareFootage","NumBathrooms","NumBedrooms","PropertyTaxRate","RenovationQuality","LocalAmenities","HouseColor","Floors","IsLuxury"
0,263931.7455,758.47,1,3,1.17,"3.01",2.89,"Green",1,1
0,136448.261,550,2.227983109,2,1.63,"4.31",5.72,"Yellow",2,0
0,151697.7123,550,2.915370113,2,1.35,"5.51",5.58,"Red",1,1
0,147113.2338,894.95,1.344163861,2,1.46,"0.57",6.86,"Yellow",1,0
0,111788.6598,739.26,1.242991217,2,1.47,"1.51",7.4,"White",2,0
1,105041.6445,920.23,1.322823373,2,1.52,"6.01",7.23,"Red",1,0
0,241318.3675,1473.19,2.328022473,1,1.54,"5.07",6.28,"Red",1,0
0,169087.4955,630.08,1.130709619,4,1.95,"6.74",9.22,"Yellow",1,0
0,208419.3752,916.2,1.00207984,4,1.67,"4.15",6.59,"White",1,0
1,240192.4531,804.51,1.759757386,3,1.98,"5.44",6.9,"White",1,0
0,157124.4944,693.72,1.863984941,2,1.8,"3.75",2.65,"Yellow",1,0
0,215912.1479,1110.26,1.675850352,2,1.59,"3.56",3.91,"Green",2,0
0,95470.82672,1367.54,1.103907415,2,1.53,"3.37",7.3,"Yellow",1,0
0,257438.9156,1159.68,1.907333855,3,1.59,"6.89",7.99,"Red",1,0
0,143269.7371,617.43,1.205675967,1,0.89,"1.75",5.82,"Yellow",1,0
1,184107.5474,550,4.569838829,2,1.15,"2.03",4.79,"Green",1,0
0,148922.7213,550,1.772791075,2,1.99,"3.04",4.36,"Blue",1,0
0,259072.1918,572.97,1.44013661,4,2.28,"4.03",7.27,"Red",1,0
0,235613.132,550,1.389053349,4,2.12,"1.5",6.04,"Green",1,1
0,146184.7259,550,2.385126613,2,1.55,"1.7",5.02,"Green",1,0
0,163368.2428,987.04,1,3,1.63,"2.16",5.13,"White",1,0
0,263012.9653,1167.24,1.066872317,3,1.01,"1.76",7.1,"Red",1,0
1,223038.8672,1028.47,1.313040673,2,1.87,"4.64",8.24,"White",1,0
0,116907.4444,825.43,1.436465832,2,2.44,"4.89",4.57,"Yellow",1,0
0,206316.8392,550,3.408195989,3,1.18,"0.43",7.65,"Red",1,0
0,121473.7397,587.41,1,2,1.91,"7.12",1.85,"Green",1,0
1,262443.4691,1246.79,3.252466349,2,0.91,"5.64",10,"Green",1,0
1,135914.235,1290.82,2.414055783,2,1.4,"4.97",1.57,"Red",1,0
0,217710.7415,915.61,2.167925344,3,0.6,"1.96",7.14,"Blue",1,1
1,183177.725,759.17,1.814926688,3,1.78,"1.09",1.18,"White",1,0
1,264808.5711,834.38,4.889519181,3,1.4,"7.24",6.66,"Blue",1,0
1,226476.069,602.49,1.275701003,2,0.98,"2.87",7.7,"White",1,1
0,246595.8337,550,2.141037034,4,2.05,"8.64",6.69,"Red",1,0
0,252944.9569,589.22,1.983390394,4,2.27,"5.43",5.96,"Red",1,0
1,220351.6395,550,1,1,0.71,"3.34",6.24,"Green",1,1
0,272321.0159,1313.83,2.091742758,4,0.85,"5.81",5.17,"Green",1,0
1,229955.6612,937.7,1.737813979,3,1.84,"4.74",7.61,"Yellow",1,0
0,158916.1659,550,1,2,1.85,"2.25",7.32,"Red",1,0
1,169757.4294,1090.98,1.423135735,4,2.12,"1.39",7.49,"Yellow",1,0
0,113423.8569,1154.96,2.023466184,1,1.7,"4.49",1.59,"Green",1,0
0,133591.3704,571.69,1,3,1.04,"1.65",0.91,"Blue",2,0
0,156453.1818,550,1,2,1.49,"2.42",2.77,"Blue",1,0
0,216351.837,630.03,3.581893302,3,1.11,"6.26",9.36,"Green",1,0
1,246889.3273,812.79,3.312295842,4,2.3,"4.85",5.23,"Red",2,0
1,242020.756,984.45,2.371191137,2,0.41,"4.07",5.48,"White",2,0
0,203306.4263,1434.32,1,3,1.69,"1.86",0.4,"Yellow",1,0
0,97214.25526,550,1,3,1.9,"3.93",7.96,"Green",1,0
0,234473.6827,1475.33,1.950973549,2,1.17,"6.3",2.63,"Green",1,0
0,96645.45592,777.56,1.794734575,2,2.56,"3.48",6.75,"White",1,1
0,162277.0033,835.93,1,4,1.2,"3.24",5.43,"White",1,0
1,155735.0323,891.35,2.492217626,2,1.58,"5.61",2.73,"Yellow",1,0
1,105964.3135,550,1.050429333,2,1.78,"4.22",5.83,"Red",1,0
0,231689.9809,727.05,3.511052093,4,1.28,"5.35",6.53,"Green",1,0
1,221437.2518,942.58,1.785692077,3,1.13,"6.1",10,"Yellow",1,0
1,200768.8166,550,2.572840609,4,1.18,"3.87",1.14,"Yellow",2,0
0,189138.1239,1193.66,1,2,1.47,"3.43",7.45,"White",1,1
1,122796.4118,550,1,3,1.51,"0.49",1.8,"Green",1,0
0,137536.1443,944.66,1,3,2.07,"2.49",4.1,"Yellow",1,0
0,241370.1502,930.21,2.15092336,2,1.6,"5.51",5.03,"White",1,0
0,95310.64643,1026.92,2.243664562,1,1.68,"3.65",3.46,"White",1,0
0,183399.3991,887.74,2.035870756,4,1.97,"3.67",3.48,"White",1,1
0,277380.0021,1222.1,2.387809421,4,1.17,"4.55",8.01,"Blue",1,0
0,261312.3182,704.82,1,3,1.64,"3.6",2.66,"Blue",1,0
0,231333.2593,550,1,3,1.54,"2.58",6.86,"Blue",1,0
0,182665.8412,550,1.645366964,3,1.69,"1.32",1.94,"Green",2,0
0,197318.2591,556.22,1,4,0.86,"3.74",7.04,"Blue",1,0
1,171495.9481,812.21,2.197485339,2,1.08,"3.35",3.27,"White",1,0
0,151913.9993,1488.04,2.590808927,1,1.71,"3.96",4.06,"Yellow",1,0
1,215487.0718,965.58,2.17512809,1,1.53,"8.41",4.62,"Blue",1,0
0,236439.5814,1429.04,1.112939611,4,1.91,"7.15",4.91,"Blue",2,0
1,144090.8028,550,2.612842375,2,1.42,"4.73",8.99,"Red",1,0
0,278513.7448,550,1.365407805,4,1.94,"7.47",9.96,"Green",1,0
0,231352.1189,579.75,1.690258747,3,1.57,"7.56",10,"White",1,0
0,198687.8753,1413.38,1.758432466,3,1.44,"1.45",5.56,"Yellow",1,0
1,182897.1964,937.32,1,3,1.51,"3.44",4.56,"White",1,0
1,139008.7115,885.02,1.354592811,2,1.51,"3.99",10,"Red",1,0
1,226768.2603,913.16,2.128198377,2,1.02,"3.11",10,"Yellow",1,1
0,230285.191,1314.72,1,4,1.62,"5.32",2,"Yellow",1,0
0,155146.8993,639.37,1.069706185,4,2.25,"0.09",3.9,"Green",1,0
1,134686.002,1251.06,1,1,2.07,"0.15",0.66,"Green",1,0
0,233356.7843,550,1,4,2.14,"0.68",3.72,"White",1,0
0,192947.1811,711.33,1.591776387,4,2.71,"2.09",7.08,"Red",1,0
1,266749.8707,829.55,2.013780576,4,2.19,"4.85",4.84,"Green",1,0
0,234150.2392,550,1.730892958,3,1.57,"3.12",3.62,"Red",1,0
0,149750.1131,1039.02,1.372277861,1,1.23,"4.21",5.19,"Green",1,0
0,217917.5136,617.59,1,3,1.92,"6.19",6.09,"Green",2,0
0,226831.0002,692.78,2.087698039,3,0.97,"7.45",10,"White",1,0
1,123104.0484,734.59,1.165419611,3,1.6,"4.94",5.5,"Green",2,0
0,174263.9779,550,1,2,1.91,"3.57",8.4,"Yellow",1,1
0,172043.805,859.61,1,4,1.26,"4.82",10,"Yellow",1,0
0,147924.8775,550,1,4,1.24,"0.44",5.68,"Yellow",1,0
1,156388.6005,550,1.898709358,3,2.32,"6.1",6.54,"White",2,0
0,168283.7713,1105.34,1.661614735,2,1.15,"4.03",4.62,"Red",1,0
1,134650.013,1164.17,2.647300829,1,1.45,"2.55",6.05,"Red",1,0
0,148674.4693,1340.98,1.379886075,2,1.27,"2.42",1.24,"White",1,0
1,218338.9366,762.03,1.317973949,3,2.15,"2.05",8.82,"Green",1,0
0,203691.3864,740.51,1.47468566,2,1.42,"4.12",7.24,"Blue",1,0
0,256574.4397,957.99,3.367604595,4,1.1,"7.58",3.97,"Blue",1,1
1,264961.9379,558.39,3.046281469,2,2.33,"7.09",7.02,"Green",1,0
0,249787.5681,888.39,1.030126788,4,1.67,"6.16",4.55,"Blue",1,0
1,164642.1452,1126.81,1.966727394,2,1.45,"2.09",1.39,"Blue",1,0
0,275311.908,1608.98,1.331963555,3,2.42,"4.41",5.39,"White",1,0
0,155913.4548,942.18,1,3,1.61,"4.15",9.02,"White",1,0
0,100395.904,550,1,3,1.74,"4.92",6.07,"Green",1,0
1,106135.1287,904.54,1,1,1.93,"3.95",4.59,"Yellow",1,1
0,239318.3161,1817.51,2.396029739,2,1.73,"3.42",5.55,"Red",2,0
1,192882.8993,550,1.67259001,2,1.15,"3.39",5.65,"Blue",2,1
0,204755.9384,1131.51,1,2,0.91,"4.47",2.44,"Yellow",1,0
0,152213.1533,749.4,1.172642093,1,1.42,"2.27",2.08,"Red",1,0
0,242858.6649,660.69,1.997577782,3,2.26,"7.05",5.76,"White",2,1
0,221980.481,584.56,1.203183236,4,1.45,"6.22",2.26,"White",2,1
1,254107.183,830.2,2.969806723,2,1.41,"8.45",8.7,"White",1,0
0,240155.1237,550,1.859648866,3,0.46,"2.85",10,"White",1,0
0,163072.4876,682.34,2.24270723,3,2.09,"2.93",4.98,"Yellow",1,0
1,193604.4884,1000.08,1.975327735,3,1.5,"4.67",2.04,"Red",1,0
0,153056.5317,945.36,2.313882531,3,1.63,"4.05",10,"White",1,0
0,224345.928,550,1.888014424,3,2.5,"5.01",3.73,"Blue",2,0
1,125222.8788,550,2.006951829,1,0.89,"2.56",9.88,"Red",1,0
0,109087.4478,550,1,3,1.01,"0.34",6.64,"Yellow",1,1
0,133054.8655,550,1.793465396,2,1.54,"4.3",9.46,"Red",2,0
0,198567.0514,615.7,3.185997473,2,1.43,"3.68",4.68,"Red",1,0
0,256123.2288,770.2,2.046171482,4,1.04,"5.14",9.82,"White",1,0
0,163712.9443,550,1.346741881,2,0.92,"2.04",5.15,"Green",2,0
1,119850.694,695.79,1.470449622,2,0.76,"4.57",7.17,"White",1,0
0,104023.8176,715.82,1.414232015,3,0.82,"4.07",3.41,"Yellow",1,0
0,188004.8544,1024.61,1.837755412,2,1.14,"5.59",2.12,"Yellow",2,1
0,139404.3725,976.2,1,2,2.26,"5.73",2.94,"Yellow",2,0
1,122559.9246,986.24,1,2,1.44,"2.81",9.92,"White",1,0
0,254303.635,752.71,2.584827718,2,1.6,"3.41",8.56,"Yellow",1,0
0,168431.4026,550,1.939261818,3,1.59,"3.62",10,"Red",2,1
0,197046.1664,550,1.086680751,2,1.96,"2.47",0.85,"White",1,0
0,163869.4855,550,1.684693835,4,2.18,"4.48",4.22,"Blue",1,0
0,168961.3183,593.33,3.649598047,1,1.65,"1.97",8.36,"Green",1,0
1,162099.2676,550,1.771851553,3,1.87,"5.69",8.28,"Red",1,0
1,148537.9023,550,1.005332431,3,1.71,"1.1",2.58,"Red",1,0
0,241973.132,840.88,1.272955428,3,0.95,"5.81",4.96,"Green",1,0
1,225548.965,905.01,2.004120199,3,1.43,"4.99",9.22,"Green",1,0
0,245919.7565,1334.77,2.749004843,3,2.11,"7.5",10,"White",2,0
0,208876.8089,1076.4,1.885372637,3,1.77,"4.44",7.23,"Red",2,0
0,107330.1073,859.94,1,1,1.67,"3.2",7.85,"White",1,0
1,244632.8005,1091.18,1.316688351,2,2.8,"4.51",6.21,"Blue",2,0
1,251463.4563,1686.82,1.057314862,2,2.23,"6.37",8.82,"Red",1,0
0,249095.1846,1102.15,1.450207084,3,1.92,"1.94",7,"Red",1,1
0,235650.2469,1540.02,1.363282099,4,2.6,"3.45",4.96,"White",1,0
0,223006.9687,778.31,2.725640472,2,1.87,"3.05",2.9,"Green",1,0
0,260587.6344,613.71,1.320775716,5,1.46,"4.85",9.4,"White",2,0
0,229550.2489,1310.42,1.287156368,4,1.5,"4.01",3.73,"White",2,0
1,215596.0861,555.88,1.647742737,3,1.39,"5.99",7.29,"Blue",1,1
1,202260.9904,550,2.733007971,3,1.99,"4.28",5.67,"Blue",1,1
1,144184.616,1046.72,1.387192303,1,1.73,"3.9",6.73,"White",1,0
0,188120.709,1527.26,1,3,2.08,"4.24",5.37,"Red",1,1
1,247876.0339,726.52,2.509504048,3,1.11,"7.68",6.3,"White",1,0
0,167794.434,550,1.397209802,1,1.78,"1.2",6.7,"Green",2,0
0,268097.0147,550,3.797646934,3,1.05,"6.06",2.74,"Blue",1,0
0,189564.2486,1055.06,2.02097773,3,2.25,"4.32",8.65,"White",1,1
0,204192.7232,1114.19,1.307240625,3,2.06,"7.29",7.36,"Red",1,0
1,198667.8465,788.58,2.210965587,3,0.83,"4.46",7.8,"Red",2,0
0,258466.8909,1036.9,1.751789166,3,1.26,"5.25",2.27,"Yellow",1,0
0,154243.4509,1065.93,2.144084909,2,0.81,"4.96",7.51,"Green",1,0
0,229748.6649,596.09,1,2,1.25,"2.66",2.54,"Yellow",1,0
1,255798.0539,905.99,2.394201893,2,0.47,"3.09",5.22,"Yellow",1,0
0,186845.7182,550,2.34568442,2,0.61,"2.16",4.74,"Yellow",1,0
0,272141.8741,2276.81,1.621499504,3,1.83,"5.8",7.93,"Red",1,0
0,173722.5743,550,2.991104856,1,2.2,"2.68",10,"Green",1,0
0,199781.8604,744.45,1,2,1.66,"2.85",0.03,"Yellow",2,0
0,168395.9918,550,2.771258121,2,1.29,"6.15",3.12,"Green",1,0
1,256978.3221,680.49,1.472733342,3,2.08,"2.77",3.73,"Blue",1,0
0,136788.5121,550,1,3,1.42,"6.03",4.62,"Blue",1,0
0,127334.7909,550,1,3,2.02,"0.56",0.29,"White",1,0
1,189604.2308,550,1.693840617,2,1.19,"3.99",6.08,"Yellow",2,0
0,208211.2095,550,2.121548165,3,1.35,"5.51",7.21,"Yellow",1,0
1,104345.7119,767.45,1.237450048,2,1.41,"3.55",4.3,"Red",1,0
0,194939.3225,1029.58,1.068357287,3,1.65,"3.86",6.67,"Green",1,0
1,214842.9478,688.88,1.755626137,3,2.11,"6.48",8.03,"Blue",2,1
0,224959.1089,793.64,1.450101829,3,0.96,"1.75",3.68,"Green",1,0
0,270917.5383,1542.53,1,4,1.75,"4.04",6.43,"Green",2,0
0,153535.3657,690.05,1,1,1.11,"2.79",1.56,"Blue",1,0
0,232895.9821,1235.16,2.445413443,1,1.4,"7.34",6.71,"White",1,0
0,232159.3765,725.24,3.684947109,1,1.57,"0.95",1.32,"Red",1,0
1,202885.8129,1151.06,1.267256694,3,1.48,"5.49",4.25,"Blue",1,0
0,197193.796,1230.48,1.246949043,3,1.4,"4.58",6.41,"White",1,0
1,141284.894,720.01,1,2,1.26,"3.63",9.61,"White",1,0
0,196541.7694,1636.48,1.098162671,2,1.24,"6.18",4.41,"Yellow",1,0
0,155604.02,550,1.314401577,3,1.44,"3.41",2.15,"Blue",1,0
0,178277.2988,783.68,2.430473572,2,2.39,"1.52",6.22,"Yellow",1,0
0,212222.81,862.03,1,4,1.81,"6.64",9.76,"Red",1,0
0,127826.9011,1289.57,2.468771526,1,2.43,"6.28",3.8,"Green",1,0
0,112603.21,699.19,1,2,1.52,"2.17",7.15,"Green",1,1
0,134865.951,550,2.869371509,3,1.58,"3",5.91,"Yellow",1,0
1,174720.5016,843.49,1,3,1.79,"3.97",5.35,"Yellow",1,0
0,190286.3937,1287.85,1.158955673,1,2.33,"2.51",1.95,"Red",1,0
1,181925.901,1515.29,1.468199741,1,1.24,"6.27",8.65,"Green",1,0
0,217570.6037,1469.13,2.572129328,3,1.26,"6.84",3.09,"White",1,0
0,191506.719,700.48,2.016688421,3,1.65,"4.29",6.17,"White",1,0
1,138343.9413,699.1,2.409203887,2,1.51,"1.69",2.15,"Green",1,0
0,134294.5711,550,2.434248626,2,1.68,"4.19",7.93,"Blue",2,0
1,117728.0793,643.21,2.01084026,1,2.07,"4.58",6.07,"Blue",1,1
1,225946.9245,550,1.263644159,1,1.88,"2.6",8.7,"Green",1,1
1,153297.265,1037.35,2.189285761,2,1.49,"4.63",8.73,"Green",1,0
0,194009.7516,1461.93,1.421929889,3,2.41,"2.28",4.33,"Red",1,0
1,274839.1916,1334.34,2.088845749,3,0.14,"5.75",1.41,"Red",1,0
1,141189.5276,786.87,2.454318913,2,1.56,"4.73",7.56,"Yellow",1,0
0,193930.913,713.64,3.395185801,3,1.65,"5.36",4.03,"White",1,1
0,166618.3744,550,1.993146011,3,1.25,"3.39",10,"Blue",2,0
1,240209.1375,550,1.603098238,3,1.29,"5.31",7.75,"Green",1,0
1,149241.5454,622.21,2.95770453,1,0.84,"6.73",7.75,"Yellow",1,0
0,199811.224,550,2.281631141,3,1.8,"6.5",5.39,"Yellow",1,0
0,147745.9663,550,1.2640972,3,1.72,"5.92",0.61,"Green",1,0
0,179304.2649,1073.25,1.211519216,4,1.43,"3.14",0.49,"Red",1,1
0,215665.2148,1278.89,1,3,1.51,"6.48",5.84,"White",1,0
0,121606.9623,550,1.77185182,3,1.78,"2.14",8.12,"Green",2,1
0,129603.5386,550,2.341396596,2,0.86,"7.66",5.63,"Blue",1,0
0,185130.3115,550,1.398324533,4,1.91,"1.98",2.53,"White",1,1
0,117948.9736,876.96,2.078238801,2,2.1,"4.44",8.07,"Blue",1,1
1,218833.1818,841.37,2.351004712,3,1.1,"5.54",5.93,"Blue",1,0
0,273012.2059,756.26,2.606518177,5,0.96,"5.6",5.61,"Green",1,0
1,208961.4829,774.03,1,3,2.15,"4.5",7.34,"Yellow",1,0
0,196620.752,642.63,1,2,0.74,"1.76",0.83,"Yellow",1,0
0,111116.4823,553.43,1.370236727,3,0.96,"3.88",3.97,"White",1,0
0,196604.6614,1809.46,1,3,1.53,"5.75",9.23,"Yellow",1,0
1,159804.1684,639.55,1.441339034,3,0.98,"3.64",0.83,"Green",1,0
0,235139.5085,971.19,1,4,1.52,"6.42",6.44,"Green",1,1
0,131578.2299,550,1,2,0.73,"5.34",4.89,"Yellow",2,1
0,179465.1961,550,2.425445151,2,1.17,"3.57",6.74,"Yellow",1,0
0,242334.6467,550,3.863504417,4,1.99,"7.9",10,"Yellow",1,0
1,153165.0037,725.59,1,3,2.59,"3.25",3.9,"Red",1,0
0,198393.1279,842.16,3.371805664,1,1.54,"2.53",9.42,"Red",1,0
1,144095.3205,999.43,1,2,1.48,"5.23",1.75,"Yellow",1,0
1,183190.785,1155.22,1.172930837,2,1.44,"4.72",8.95,"Yellow",1,0
0,239397.9238,1734.13,1.258619347,3,1.88,"2.03",9.7,"Red",1,1
0,152547.8006,672.46,2.147579669,2,1.16,"2.68",0.7,"White",1,1
0,265268.8963,1140.22,2.523931123,2,0.77,"0.16",5.87,"Red",1,0
0,262871.0421,1593.51,1.884415746,2,2.13,"3.64",4.7,"White",1,0
1,125511.7175,550,2.572008423,3,2.1,"3.71",3.55,"Blue",1,1
0,238200.4947,1814.94,1,4,1.18,"3.99",0.57,"Green",1,0
0,182149.6268,550,1.012689651,2,0.62,"3.47",0.47,"Red",1,0
1,149578.8484,883.95,1,3,1.05,"2.96",7.5,"Green",2,0
0,181325.5549,550,1.77171418,4,2.06,"3.18",3.74,"Yellow",1,0
0,261671.7439,1675.25,2.555001914,1,1.86,"2.17",6.28,"White",1,0
1,92774.04799,670.81,1.825914352,3,1.1,"1.93",0.39,"Blue",1,0
0,249538.9243,979.58,2.159239943,3,1.44,"4.47",4.47,"Blue",2,0
0,175313.6982,934.87,2.049244824,2,1.55,"6.55",9.01,"Red",1,1
1,239473.8559,550,1,1,1.52,"0.49",0.33,"Blue",1,1
1,126734.4481,629.66,1,1,1,"2",6.61,"Blue",1,0
0,197612.8364,836.49,1.469687891,3,2.61,"3.32",1.01,"White",2,0
0,230016.2448,712.03,2.646034056,3,1.65,"6.13",6.49,"White",2,0
0,222101.5906,1433.02,1.927975625,1,2.15,"4.41",10,"Red",2,0
0,149161.886,925.54,1.513142212,2,1.69,"3.99",6.17,"Red",1,0
0,179209.2624,550,2.027972213,3,1.32,"1.99",8.58,"Blue",1,0
0,237640.116,1307.13,1.246173277,3,0.57,"5.81",4.24,"Blue",1,0
1,226378.703,1725.96,1.629021125,1,0.57,"5.69",7.86,"Blue",1,0
1,122660.0682,756.5,2.186455213,2,1.68,"5.71",7.66,"Red",1,0
1,277087.4016,1047.86,2.078739774,4,1.47,"7.93",0.48,"Red",1,1
1,251234.4296,954.82,2.128772973,5,3.36,"8.27",4.44,"Green",1,0
0,177950.6854,1600.19,1.068411809,2,2.07,"4.05",5.02,"Red",1,0
1,266190.2215,1038.6,3.326911585,2,2.44,"4.14",3.36,"Red",1,0
0,184100.4687,628.32,1.564672464,4,2.07,"3.09",4.17,"Green",1,0
0,151906.6702,550,1.981158594,2,0.61,"2.14",3.84,"Blue",1,0
0,175680.1302,906.93,1.122152992,1,1.89,"7.27",3.59,"Red",1,0
1,265790.3215,808.65,1,5,1.99,"2.73",2.57,"Green",1,0
0,253879.4828,550,1.223510226,2,1.8,"2.13",3.69,"White",1,1
0,98094.58782,550,1.615015836,4,2.28,"4.94",6.6,"Green",1,0
0,151577.0948,550,2.030105216,1,0.65,"0.65",6.47,"Blue",1,0
1,247646.9723,550,1,4,1.41,"1.28",0.86,"Blue",2,1
0,242757.0393,550,1,4,1.23,"5.92",10,"White",1,0
1,122909.3313,550,1,2,1.06,"7.58",4.87,"Blue",1,0
0,264706.2813,949.31,1,2,1.4,"3.84",1.89,"Blue",2,0
0,123038.9836,569.55,1.568564545,3,2.19,"2.04",5.31,"White",1,0
1,218754.4913,749.67,1.58423555,3,1.09,"3.08",8.58,"Green",1,0
1,155965.7046,1062.47,1.780468613,1,0.3,"2.34",2.97,"Blue",1,0
0,134264.7762,550,1.586888068,2,1.59,"2.23",2.08,"White",1,0
0,177184.5331,900.88,1,3,2.29,"3.49",4.1,"White",1,0
0,239896.6105,1149.13,2.41414065,2,1.49,"6.13",2.34,"Green",2,0
0,240514.5897,1063.7,2.460016675,4,0.85,"3.26",3.2,"Green",1,0
0,126155.5558,592.62,1,3,1.46,"4.14",5.13,"White",1,0
1,197307.6923,1294.09,1,3,1.97,"0.1",7.68,"Blue",1,1
0,115076.6196,992.46,1.279429989,1,2.17,"2.79",1.48,"Yellow",1,0
0,265414.2368,674.01,2.014329099,4,1.71,"4.25",7.66,"Green",1,0
0,134893.7547,854.43,1.769117831,2,1.45,"8.55",8.72,"Yellow",1,0
1,116804.9555,550,1.817320177,4,2.3,"2.5",5.25,"Yellow",1,0
1,120438.0192,666.18,1,2,1.45,"5.4",4.1,"Red",1,0
0,123788.0536,923.3,1.355055116,2,2.1,"1.89",9.27,"White",1,0
0,272814.9877,550,2.123850237,2,1.99,"1.24",5.82,"White",1,0
1,272198.2958,1434.98,1,3,1,"3.99",1.74,"Red",1,0
0,149223.0861,550,1.628030752,4,1.02,"5.04",10,"Green",1,0
1,120767.8679,746.8,1,2,1.6,"3.85",6.4,"Blue",1,0
0,242450.3356,550,1.023159862,2,0.94,"1.73",9.01,"Red",2,0
0,265407.0054,1505.14,1.748130616,3,1.87,"7.87",10,"Blue",1,0
0,218446.7975,838.91,1.694128885,1,1.42,"5.45",2.29,"Yellow",1,0
0,186239.1336,550,1.666303248,2,0.99,"4.26",3.43,"Red",1,0
0,110960.1235,555,2.253362085,1,1.97,"2.56",1.3,"White",1,0
1,140831.8237,914.76,1.609690893,1,1.95,"5.22",5.47,"Blue",2,0
0,200578.5387,1252.72,1,2,1.14,"4.66",8.51,"Green",1,0
1,154387.13,1445.66,1.645937862,1,2.35,"5.69",6.88,"Blue",1,0
0,168620.4161,550,2.166835516,2,1.53,"3",4.13,"White",2,0
1,143713.339,550,1.737893487,2,1.31,"2.56",7.45,"Green",1,0
0,143643.5966,550,1,2,1.51,"1.56",8.36,"Green",1,0
0,173457.2007,550,4.675334205,3,1.73,"7.16",6.29,"White",1,1
0,254564.3918,849.76,2.296704454,3,1.7,"4.52",9.64,"Red",1,0
1,208765.4992,550,2.404145557,2,1.51,"4.11",2.24,"Green",2,0
1,270524.0295,727.07,3.201085506,2,1.62,"7.51",5.48,"Red",1,0
1,267861.9687,550,1.473615338,6,0.72,"4.14",8.95,"White",1,0
0,222835.941,713.43,1.881944906,2,1.63,"5.75",4.81,"White",1,0
1,110050.8784,550,1.660231756,4,2.95,"1.75",5.59,"Blue",1,0
0,146346.0614,550,1,1,1.53,"3.37",3.15,"Yellow",1,0
0,203699.5856,1327.51,1.851069855,4,1.58,"6.38",4.64,"Yellow",1,0
1,271593.7546,964.6,2.337606539,3,2.56,"6.58",6.27,"Green",1,0
1,277979.9734,550,2.03680998,4,2.12,"2.91",10,"White",2,1
1,174931.3019,977.85,2.425019889,1,1.28,"3.8",1.08,"Blue",1,0
0,97646.83316,1125.42,1,1,1.24,"2.87",1.13,"Blue",2,0
0,222777.0701,659.51,1,1,0.98,"3.77",2.17,"White",1,0
0,214878.8232,796.96,1.765963718,1,0.94,"1.52",3.06,"Blue",1,0
1,157587.7771,550,1,2,1.72,"2.87",7.35,"Green",1,0
0,95483.31074,550,1.88165803,3,2.01,"3.82",2.68,"White",1,0
0,218627.8816,931.9,2.611440375,3,0.96,"1.98",4.53,"White",1,0
0,166518.0819,852.32,1.835820184,2,2.52,"7.98",9.24,"White",1,0
0,279893.0825,564.94,2.93355964,4,1.76,"5.98",5.46,"Green",2,1
1,174333.5708,550,1,2,1.7,"2.61",2.04,"Blue",1,0
1,110357.4044,917.22,1,2,1.31,"3.87",6.2,"White",1,0
1,244027.2836,611.52,1.441540934,3,1.39,"3.73",3.77,"White",1,0
1,154684.3011,550,1.554193107,3,1.21,"4.24",7.62,"White",2,0
1,245250.8451,1887.43,2.436197581,1,0.72,"5.94",7.46,"Yellow",1,0
0,260065.2432,744.96,1.937865748,3,1.68,"4.73",7.24,"Yellow",1,0
0,208988.7246,550,2.053514404,4,1.44,"3.78",4,"Blue",1,0
0,166715.2509,799.57,1,2,1.76,"5.11",1.43,"Red",1,1
0,139434.7349,1119.76,1.658322355,1,0.57,"5.18",5.45,"Blue",1,1
0,241661.6322,550,1,4,1.27,"9.94",5.67,"Green",1,1
0,218450.2049,1855.66,1.677383727,2,1.17,"4.07",3.6,"Yellow",1,0
0,113768.0565,645.83,1,3,2.04,"3.64",1.09,"Red",1,0
0,130991.5648,550,1,2,1.68,"1.12",3.19,"Green",1,0
0,212091.3363,1441.51,2.433279423,2,1.22,"3.35",1.23,"White",1,0
1,208793.7303,666.15,2.405492177,2,1.64,"3.22",8.12,"White",1,0
0,278877.4063,550,1.208228068,1,1.77,"2.41",7.51,"White",1,0
1,198442.2318,1242.05,3.012829607,1,1.15,"5.63",3.63,"Green",1,0
0,142846.5424,602.01,1.324924423,3,1.89,"2.07",3.53,"Green",1,0
1,111070.1369,1143.71,1.7993822,1,1.2,"5.3",2.03,"Blue",1,0
0,102435.3805,550,1.700438239,3,2.37,"4.2",0.62,"Blue",1,0
0,251516.9781,632.32,3.547384339,2,1.39,"4.31",5.32,"Red",1,1
0,176999.8564,565.41,1.268746649,4,1.29,"2.57",6.88,"Green",1,0
0,203826.3253,646.73,1.034887379,3,1.63,"5.82",5.6,"Yellow",1,0
0,222701.3807,863.31,1.724249683,2,1.77,"4.84",2.77,"Green",1,0
0,274638.1222,1154.08,1.635873371,3,1.73,"5.7",6.02,"Green",1,0
0,103964.3977,578.86,2.237802931,4,1.69,"3.74",3.45,"Red",1,0
0,267071.2183,1151.39,3.548198397,3,1.75,"6.32",10,"White",2,1
0,254900.1712,730.3,3.465489528,4,1.68,"5.92",8.4,"Blue",1,0
0,200841.3064,772.84,3.030843249,2,1.29,"5.02",8.31,"Red",1,0
1,217705.6329,550,1.025898476,3,1.3,"4.57",5.56,"Green",2,0
0,162069.5658,1246.55,1,2,1.92,"6.89",3.5,"Green",1,0
0,255571.3046,1757.89,2.206390399,2,0.35,"5.11",5.2,"Yellow",1,1
